product_id,name,price,image_path,features,category,theme,source_url,crawled_at,description
11794535,[단독] 오 드 퍼퓸 7ML,49000,images/11794535/main.jpg,images/11794535/detail1.jpg; images/11794535/detail2.jpg,향수・바디,,https://gift.kakao.com/product/11794535,2025-11-23T22:45:02,"이 향수는 7ML 용량의 투명한 유리 보틀에 담겨 있으며, 보틀은 매트한 질감의 실버색 뚜껑으로 마감되어 고급스러운 느낌을 줍니다. 보틀에는 브랜드 로고와 제품명이 명확히 표시된 흰색 라벨이 부착되어 있습니다. 향수는 Another 13, Santal 33, The Noir 29 등의 다양한 향을 제공하며, 각 향은 독특한 성분으로 구성되어 있습니다. Another 13은 앙브록스 베이스와 머스크 노트가 어우러진 뇌새적인 향을, Santal 33은 카다멈, 아이리스, 바이올렛, 앰브록스의 스모키한 우드 향을, The Noir 29는 베르가못, 무화과, 월계수잎의 밝은 느낌과 시더우드, 베티버, 머스크의 다크함이 어우러진 복잡한 향을 자랑합니다. 각 향수는 갈색 종이 박스에 담겨 제공되어 심플하고 클래식한 디자인을 완성합니다."
2489784,[단독/선물포장] 달바 '1위템/보습세트' 달바 미스트 세럼 100ml + 핸드 크림 30ml 선물 세트,25900,images/2489784/main.jpg,images/2489784/detail1.jpg; images/2489784/detail2.jpg; images/2489784/detail3.png; images/2489784/detail4.png; images/2489784/detail5.png; images/2489784/detail6.gif; images/2489784/detail7.png; images/2489784/detail8.png; images/2489784/detail9.png; images/2489784/detail10.jpg,향수・바디,,https://gift.kakao.com/product/2489784,2025-11-23T22:45:24,"이 상품은 '단독/선물포장' 달바 '1위템/보습세트'로, 달바 미스트 세럼 100ml와 핸드 크림 30ml가 포함된 선물 세트입니다. 미스트 세럼은 투명한 유리 보틀에 담겨 있으며, 황금빛 뚜껑이 매트한 질감으로 마감되어 고급스러운 분위기를 자아냅니다. 핸드 크림은 화이트 튜브에 담겨 있으며, 금색 캡이 세련된 대비를 이룹니다. 상품은 황금색 박스에 담겨 있으며, 박스에는 흰색 꽃무늬가 장식되어 우아한 디자인을 선보입니다. 미스트 세럼은 화이트 트러플 성분을 함유하여 피부에 깊은 보습을 제공하며, 핸드 크림은 부드러운 텍스처로 손을 촉촉하게 유지합니다. 이 선물 세트는 보습이 필요한 건조한 피부에 이상적인 제품입니다."
12108256,[단독/선물포장] NEW 아로마틱 핸드 밤 30mL,29000,images/12108256/main.jpg,images/12108256/detail1.png; images/12108256/detail2.jpg; images/12108256/detail3.jpg; images/12108256/detail4.png,향수・바디,,https://gift.kakao.com/product/12108256,2025-11-23T22:45:45,"이 향수는 투명하고 묵직한 타원형 유리 보틀에 담겨 있으며, 중앙에는 브랜드 특유의 흑백 일러스트 라벨이 부착되어 클래식하고 예술적인 분위기를 자아냅니다. 검은색 뚜껑은 매트한 질감으로 마감되어 보틀의 광택과 세련된 대비를 이룹니다. 무화과 나무의 우디한 향과 풋풋한 잎사귀 향이 어우러진 필로시코스 향은 자연스럽고 편안한 힐링을 선사합니다. 심플한 화이트 박스에 담겨 제공되어 미니멀한 감성을 느낄 수 있는 제품입니다."
3805835,[홀리데이/선물포장&메세지카드] 바이레도 핸드크림 30ml (10종 택 1),51000,images/3805835/main.jpg,images/3805835/detail1.jpg; images/3805835/detail2.jpg; images/3805835/detail3.png; images/3805835/detail4.jpg; images/3805835/detail5.jpg,향수・바디,,https://gift.kakao.com/product/3805835,2025-11-23T22:46:07,"이 바이레도 핸드크림은 30ml 용량의 알루미늄 튜브에 담겨 있으며, 투명한 투명도와 매트한 질감을 자랑합니다. 튜브의 상단에는 브랜드 로고가 선명하게 인쇄되어 있으며, 다양한 향기 중 하나를 선택할 수 있습니다. 각 향기는 고유의 색상과 패턴으로 디자인되어 있으며, 화려하고 예술적인 분위기를 자아냅니다. 핸드크림은 부드럽고 촉촉한 텍스처로 손을 매끄럽게 유지하며, 향기는 오래 지속됩니다. 예를 들어, 'Blanche'는 알데하이드와 센트폴리아로 시작하여 피오니와 바이올렛으로 이어지며, 머스크와 샌달우드로 마무리됩니다. 'Bal d'Afrique'는 아프리칸 메리골드와 베르가못으로 시작하여 시클라멘과 바이올렛으로 이어지며, 모로칸 시더우드와 베티버로 마무리됩니다. 각 향기는 휴대용 알루미늄 튜브에 담겨 있어 언제든 럭셔리한 향기를 즐길 수 있습니다. 또한, 한정판 패키지로 제공되어 특별한 느낌을 더합니다."
6122651,콤팩트 룸 스프레이,47000,images/6122651/main.jpg,images/6122651/detail1.jpg; images/6122651/detail2.jpg; images/6122651/detail3.jpg; images/6122651/detail4.jpg; images/6122651/detail5.jpg,향수・바디,,https://gift.kakao.com/product/6122651,2025-11-23T22:46:50,"이 콤팩트 룸 스프레이는 50mL 용량의 앰버 컬러 유리 병에 담겨 있으며, 투명한 유리 소재와 매트한 검은색 뚜껑이 고급스러운 느낌을 줍니다. 병의 라벨은 흰색 바탕에 검은 글씨로 심플하게 디자인되어 있으며, 브랜드 로고가 중앙에 위치해 있습니다. 제품은 카카오톡 선물하기 단독 기프트 박스와 함께 제공되며, 박스는 갈색 카드보드 소재로 환경 친화적인 디자인을 자랑합니다. 향기는 상쾌한 우디, 시트러스, 스모키한 톤으로 구성되어 있으며, 2-3회 펌핑 시 몇 시간 동안 지속됩니다. 이 제품은 콤팩트한 사이즈로 어디서나 간편하게 사용할 수 있는 효율적인 룸 스프레이입니다."
12361359,[단독][2025 홀리데이] 록시땅 미니 핸드 6종 키트,28800,images/12361359/main.jpg,images/12361359/detail1.jpg; images/12361359/detail2.jpg; images/12361359/detail3.jpg,향수・바디,,https://gift.kakao.com/product/12361359,2025-11-23T22:47:11,"이 상품은 [단독][2025 홀리데이] 록시땅 미니 핸드 6종 키트로, 황금빛의 선명한 색상과 매트한 질감의 종이 소재로 제작된 원형 패키지에 담겨 있습니다. 패키지 중앙에는 브랜드 로고가 우아하게 배치되어 고급스러운 분위기를 자아냅니다. 각 미니 핸드크림은 10ml 용량으로, 다양한 향기와 성분을 포함하고 있습니다. 프리미에 레이온즈 퍼퓸드 핸드크림은 피어니와 카멜리아 향이 어우러진 섬세한 향을, 뤼미에르 디베 휩드 핸드크림은 자몽과 베르가못 라임 향으로 밝게 빛나는 겨울 햇살을 연상시킵니다. 뉘 페스티브 퍼퓸드 핸드크림은 블랙커런트와 바닐라 향으로 황홀한 겨울밤을 느낄 수 있습니다. 또한, 시어 버터 드라이 스킨 시어 핸드크림은 시어 버터 20%를 함유하여 깊은 영양을 전달합니다. 아몬드 딜리셔스 핸드크림은 은은한 아몬드 향과 크리미한 수분을, 버베나 핸드크림은 시원한 버베나 향과 산뜻한 마무리감을 제공합니다."
4926192,[단독패키지] 그랑핸드 사쉐 40g (6종 택 1),18000,images/4926192/main.jpg,images/4926192/detail1.png; images/4926192/detail2.png,향수・바디,,https://gift.kakao.com/product/4926192,2025-11-23T22:47:33,"이 그랑핸드 사쉐는 40g의 향수 원액을 흡수한 암석 형태의 방향제품입니다. 투명한 봉지에 담겨 있으며, 봉지의 색상은 파스텔톤의 베이지색으로, 매트한 질감을 가지고 있습니다. 봉지에는 그랑핸드의 로고와 제품명이 인쇄되어 있으며, 심플하고 고급스러운 디자인을 자랑합니다. 사쉐의 향기는 수지 살몬 향으로, 레몬, 블랙커런트, 탕제린, 컷그래스 등의 상쾌한 톱노트와 백합, 자스민, 장미, 프리지아 등의 꽃향기가 어우러진 미들노트, 샌달우드, 시더, 앰버, 화이트무스 등의 따뜻한 베이스노트가 조화를 이룹니다. 이 향기는 차량이나 작은 공간에 자연스럽게 향을 채워줍니다. 또한, 카카오 선물하기 특별 패키지로 제공되며, 마린오키드와 수지살몬 향 구매 시 선택 가능합니다."
7343467,[단독/선물포장] 그랑핸드 사쉐 2P SET (6종 택 2),36000,images/7343467/main.jpg,images/7343467/detail1.png; images/7343467/detail2.png,향수・바디,,https://gift.kakao.com/product/7343467,2025-11-23T22:47:54,"이 그랑핸드 사쉐는 투명한 암석 형태의 방향제로, 주머니에 넣어 휴대하기 편리합니다. 40g의 용량에 향수 원액을 흡수하여 오랫동안 향기를 유지합니다. 색상은 자연스러운 무채색으로, 매트한 질감이 고급스러운 분위기를 자아냅니다. 패키지는 심플한 화이트 박스에 담겨 있으며, 각 사쉐에는 브랜드 로고와 함께 향기 설명이 적힌 카드가 함께 제공됩니다. 6종 중 2종을 선택할 수 있어 다양한 향기를 경험할 수 있습니다. 각 사쉐는 독특한 향기로, 예를 들어 '수지 살몬'은 레몬과 블랙커런트의 상큼한 향과 리스, 자스민 등의 꽃 향이 어우러져 편안한 느낌을 줍니다. '마린 오키드'는 수박과 복숭아의 과일 향과 로즈, 리드의 꽃 향이 조화를 이루며, 토피와 패치ولي의 우디한 향이 깊이 있는 느낌을 더합니다."
5392184,[니트홀더 증정] 오브제바이쿤달 퍼퓸 볼케니크 스톤디퓨저 기프트 세트,33500,images/5392184/main.jpg,images/5392184/detail1.jpg; images/5392184/detail2.jpg; images/5392184/detail3.jpg; images/5392184/detail4.jpg; images/5392184/detail5.jpg; images/5392184/detail6.jpg; images/5392184/detail7.jpg; images/5392184/detail8.jpg; images/5392184/detail9.jpg; images/5392184/detail10.jpg; images/5392184/detail11.jpg; images/5392184/detail12.jpg,향수・바디,,https://gift.kakao.com/product/5392184,2025-11-23T22:48:22,"이 퍼퓸 볼케니크 스톤디퓨저 기프트 세트는 고급스러운 디자인과 우아한 향기를 자랑합니다. 흰색 세라믹 컨테이너는 매트한 질감으로, 자연스러운 화산암 스톤이 불규칙한 텍스처와 함께 어우러져 자연 그대로의 모습을 느낄 수 있습니다. 검은색 볼케니크 스톤은 현무암 화산석으로, 섬세한 향과 포근한 질감을 더합니다. 10ml의 프레그런스 오일은 전문 퍼퓨머가 직접 블렌딩한 최고 등급 향료로, 도포량에 따라 발향 강도를 조절할 수 있습니다. 홀리데이 에디션 패키지와 함께 제공되는 니트 홀더는 손으로 직접 만든 수공예품으로, 겨울에 온기를 더합니다. 향기는 그라시 플라워, 코튼 온, 오리엔탈 패츌리 등 다양한 타입으로 구성되어 있으며, 각 향은 독특한 성분과 향조로 구성되어 있습니다."
6993339,[단독/각인/리미티드 포장] 코롱 9ML,30600,images/6993339/main.jpg,images/6993339/detail1.jpg; images/6993339/detail2.jpg; images/6993339/detail3.jpg; images/6993339/detail4.jpg; images/6993339/detail5.jpg; images/6993339/detail6.jpg; images/6993339/detail7.png; images/6993339/detail8.png,향수・바디,,https://gift.kakao.com/product/6993339,2025-11-23T22:48:45,"이 코롱 9ML은 투명한 사각형 유리 보틀에 담겨 있으며, 보틀은 매트한 질감으로 고급스러운 느낌을 줍니다. 보틀의 상단에는 은색의 뚜껑이 달려 있으며, 보틀 앞면에는 브랜드 로고가 선명하게 인쇄되어 있습니다. 제품은 크림색과 골드 컬러의 시그니처 박스에 담겨 있으며, 박스 위에는 검은색 리본이 매듭져 있어 우아한 분위기를 자아냅니다. 코롱은 9ML 용량으로, 각인 서비스를 제공하여 개인화된 선물로 사용할 수 있습니다. 향기는 그레이프프루트, 잉글리쉬 오크 앤 헤이즐넛, 블랙베리 앤 베이 등 다양한 향으로 구성되어 있으며, 각 향은 독특하고 편안한 느낌을 선사합니다."
2338456,[선물포장] 1221 왁스 타블렛 2개입 (9종 택1),45000,images/2338456/main.jpg,images/2338456/detail1.png; images/2338456/detail2.jpg,향수・바디,,https://gift.kakao.com/product/2338456,2025-11-23T22:49:04,"이 선물포장 1221 왁스 타블렛은 9종 중 2개를 선택할 수 있는 제품입니다. 각 타블렛은 투명한 플라스틱 소재로, 내부에 다양한 향기의 식물성 원료가 포함되어 있습니다. 색상은 향기에 따라 파스텔톤에서 선명한 색상까지 다양하며, 광택이 있어 고급스러운 느낌을 줍니다. 형태는 사각형으로, 각각의 타블렛은 개별 박스에 담겨 있으며, 박스는 화이트와 골드의 조합으로 우아한 디자인을 자랑합니다. 로고는 상단에 위치해 있으며, 패키지는 리본으로 장식되어 있습니다. 100% 핸드메이드로 제작되어 향기와 품질이 뛰어납니다. 아쿠아 델라 레지나, 프리지아, 로사 가데니아 등 9가지 향기 중 선택할 수 있으며, 각 향기는 자연스럽고 편안한 힐링을 선사합니다. 방향제나 패브릭 퍼퓸으로 사용할 수 있어 실용적입니다."
2383671,[선물포장] BEST 미니 퍼퓸 핸드크림,18500,images/2383671/main.png,images/2383671/detail1.png,향수・바디,,https://gift.kakao.com/product/2383671,2025-11-23T22:49:26,"이 미니 퍼퓸 핸드크림은 선물포장으로 제공되며, 다양한 향기와 디자인을 자랑합니다. 색상은 선명한 레드, 화이트, 블루, 핑크, 그린, 블랙 등으로 구성되어 있으며, 각 용기는 매트한 질감의 금속 소재로 제작되어 고급스러운 느낌을 줍니다. 형태는 원형의 컴팩트한 디자인으로, 중앙에 브랜드 로고가 새겨져 있습니다. 각 향기는 15mL 용량으로, 센텔라 아시아티카 추출물이 함유되어 건조한 손을 부드럽게 케어합니다. 향기는 안젤리카, 뮤게, 클라우드 아머 등으로 구성되어 있으며, 각각의 향기는 독특한 조화를 이루며 다양한 감정을 자극합니다. 선물포장은 스페셜 패키지로, 'THANK YOU'와 'HAPPY BIRTHDAY' 카드가 함께 제공되어 특별한 순간을 더욱 빛나게 합니다. 이 제품은 선물하기에 이상적인 고급스러운 디자인과 풍부한 향기로, 사용자의 감각을 만족시킵니다."
11072654,"[11/27 순차출고] [선물하기단독] ""베스트 밤쉘"" 룸 스프레이 100ml (트루스 스모키 2ml & 메시지카드 증정)",47170,images/11072654/main.jpg,images/11072654/detail1.jpg; images/11072654/detail2.jpg; images/11072654/detail3.jpg; images/11072654/detail4.jpg,향수・바디,,https://gift.kakao.com/product/11072654,2025-11-23T22:49:47,"이 룸 스프레이는 선명한 색상의 투명한 유리 보틀에 담겨 있으며, 보틀의 광택이 고급스러운 분위기를 자아냅니다. 보틀 상단에는 금속 소재의 매트한 질감의 뚜껑이 달려 있어 세련된 느낌을 더합니다. 용기는 원형으로 디자인되어 있으며, 중앙에는 브랜드 로고가 명확히 표시되어 있습니다. 기능적으로는 100ml의 용량을 가지고 있으며, 트루스 스모키 2ml와 메시지 카드가 증정됩니다. 향기는 작약, 플로럴, 시그니처, 달콤함이 조화를 이루는 밤쉘 향으로, 치명적인 유혹과 순결의 매력을 동시에 느낄 수 있습니다. 이 제품은 드레스룸, 욕실, 차량, 신발장 등 다양한 공간에서 사용할 수 있으며, 감각적인 향으로 공간을 채워줍니다. 심플한 화이트 박스에 담겨 제공되어 미니멀한 감성을 느낄 수 있는 제품입니다."
1181763,[각인] 미스 디올 블루밍 부케 오 드 뚜왈렛 30ML (+ 굿럭 카드),99000,images/1181763/main.jpg,images/1181763/detail1.jpg; images/1181763/detail2.jpg; images/1181763/detail3.jpg; images/1181763/detail4.jpg; images/1181763/detail5.jpg; images/1181763/detail6.jpg,향수・바디,,https://gift.kakao.com/product/1181763,2025-11-23T22:50:11,"이 향수는 투명한 핑크색 유리 보틀에 담겨 있으며, 보틀은 빛을 받아 반짝이는 글로시한 질감을 자랑합니다. 보틀의 중앙에는 'Miss Dior Blooming Bouquet'이라는 로고가 명확히 표시되어 있으며, 실버 컬러의 리본이 우아하게 묶여 있습니다. 30ML 용량의 이 향수는 싱그러운 플로럴 향을 풍깁니다. 피오니와 로즈, 베르가못과 화이트 머스크가 조화롭게 섞여 부드럽고 섬세한 향기를 선사합니다. 각인 서비스가 가능하여 개인화된 메시지를 추가할 수 있습니다. 굿럭 카드가 함께 제공되어 특별한 의미를 더합니다. 전체적인 디자인은 고급스럽고 우아한 분위기를 자아냅니다."
8027618,[오일/쇼핑백증정] 에이센트 오브제 스톤디퓨저ㅣ방향제/인테리어/화산석/디퓨져/선물/결혼,29900,images/8027618/main.jpg,images/8027618/detail1.jpg; images/8027618/detail2.jpg; images/8027618/detail3.jpg; images/8027618/detail4.gif; images/8027618/detail5.jpg; images/8027618/detail6.jpg; images/8027618/detail7.jpg; images/8027618/detail8.jpg; images/8027618/detail9.jpg; images/8027618/detail10.jpg; images/8027618/detail11.jpg; images/8027618/detail12.jpg; images/8027618/detail13.jpg; images/8027618/detail14.jpg; images/8027618/detail15.jpg; images/8027618/detail16.jpg,향수・바디,,https://gift.kakao.com/product/8027618,2025-11-23T22:50:40,"이 에이센트 오브제 스톤디퓨저는 무채색의 그레이 컬러로, 매트한 질감의 세라믹 소재로 제작되어 고급스러운 분위기를 자아냅니다. 원형의 용기 형태에 브랜드 로고가 간결하게 새겨져 있으며, 화산석이 가득 채워져 있어 자연스러운 텍스처를 느낄 수 있습니다. 리저브 오일 10ml가 함께 제공되며, 4종의 향이 중첩되어 풍부한 향기를 선사합니다. 또한, 선물용 쇼핑백과 포토카드 세 가지 종류가 증정되어 특별한 감성을 더합니다. 화산석은 다공성으로 오일을 흡수하여 오랫동안 향기를 유지하며, 이 제품은 심플하고 모던한 디자인으로 인테리어 소품으로도 적합합니다."
4848410,[단독/선물포장] NEW 샤워리 바디워시,34500,images/4848410/main.png,images/4848410/detail1.png,향수・바디,,https://gift.kakao.com/product/4848410,2025-11-23T22:50:59,"이 바디워시는 투명한 사각형 유리 용기에 담겨 있으며, 용기의 색상은 향기에 따라 다양한 톤을 띠고 있다. 용기의 라벨은 깔끔한 화이트 바탕에 블랙 글씨로 브랜드명과 향기를 명확히 표시한다. 용기 위에는 매트한 블랙 펌프가 장착되어 있으며, 용기의 크기는 240mL로 적당한 크기다. 리본 포장이 추가되어 고급스러운 선물 패키지를 완성한다. 이 바디워시는 병풀 성분이 함유되어 피부를 촉촉하고 빛나게 도와준다. 향기는 향기에 따라 다르지만, 예를 들어 'EARLY MORNING DEW'는 신선한 월계수와 애플민트의 향이 어우러져 하루를 시작하는 듯한 기분 좋은 느낌을 준다. 'BLUE HINOKI'는 푸른 히노키와 파인오일의 향이 경쾌하게 퍼져 나가며, 'BIGALICO'는 씁쓸한 오렌지와 달콤한 리코라이스의 향이 어우러져 편안하고 진한 여운을 남긴다."
5872250,프리미엄 대용량 디퓨저 500ml x 2개입 선물세트,18800,images/5872250/main.jpg,images/5872250/detail1.gif; images/5872250/detail2.jpg; images/5872250/detail3.jpg; images/5872250/detail4.jpg; images/5872250/detail5.jpg; images/5872250/detail6.jpg; images/5872250/detail7.jpg; images/5872250/detail8.jpg; images/5872250/detail9.jpg; images/5872250/detail10.jpg; images/5872250/detail11.jpg; images/5872250/detail12.jpg; images/5872250/detail13.jpg; images/5872250/detail14.jpg; images/5872250/detail15.jpg,향수・바디,,https://gift.kakao.com/product/5872250,2025-11-23T22:51:25,"이 프리미엄 대용량 디퓨저 500ml x 2개입 선물세트는 고급스러운 디자인을 자랑합니다. 투명한 유리 용기는 선명한 색상과 글로시한 광택을 띠며, 용기의 형태는 원형으로 우아한 분위기를 자아냅니다. 용기에는 'HETRAS' 로고가 명확히 표시되어 있으며, 세트는 심플한 화이트 박스에 담겨 있습니다. 기능적으로는 500ml의 대용량으로 넓은 공간에서도 향이 오래가도록 설계되었습니다. 4가지 향기 중 하나인 'No.30 Namsan'은 사시사철 푸른 남산 위 소나무 둘레길의 풍성한 나무 내음 사이로 존재감을 드러내는 바질향을 제공합니다. 또한 식물성 에탄올을 사용하여 자연스러운 향을 전달하며, 1급 수석 조향사가 엄선한 향료로 블렌딩하여 최상의 품질을 보장합니다."
1163432,레저렉션 아로마틱 핸드 밤,39000,images/1163432/main.jpg,images/1163432/detail1.jpg; images/1163432/detail2.jpg; images/1163432/detail3.jpg,향수・바디,,https://gift.kakao.com/product/1163432,2025-11-23T22:51:42,"레저렉션 아로마틱 핸드 밤은 로즈 골드 톤의 금속 소재로 제작된 원형 튜브에 담겨 있으며, 표면은 글로시한 광택을 띠어 고급스러운 느낌을 줍니다. 튜브의 중앙에는 브랜드 로고가 인쇄되어 있으며, 블랙 컬러의 뚜껑은 매트한 질감으로 마감되어 있다. 이 제품은 75ml 용량으로, 시트러스, 우드, 허브 향이 조화를 이루어 상쾌하고 편안한 사용감을 제공합니다. 부드러운 텍스처와 유분기 없는 사용감으로 손과 큐티클에 풍부한 수분을 공급하며, 향긋한 보태니컬 향으로 모두에게 사랑받는 핸드 밤입니다. 심플한 디자인과 우아한 분위기가 돋보이는 제품이다."
11072569,디켄터 리드 디퓨저 300ml (트루스 스모키 2ml + 바디미스트 블렌디크 1. 80ml + 메시지카드 증정),105020,images/11072569/main.jpg,images/11072569/detail1.jpg; images/11072569/detail2.jpg; images/11072569/detail3.jpg,향수・바디,,https://gift.kakao.com/product/11072569,2025-11-23T22:52:02,"이 디켄터 리드 디퓨저는 300ml 용량의 투명한 유리 보틀에 담겨 있으며, 보틀은 글로시한 광택을 띠고 있다. 보틀의 중앙에는 브랜드 로고가 새겨진 갈색 리본이 묶여 있어 고급스러운 느낌을 준다. 디퓨저 스틱은 자연스러운 색상의 나무로 제작되어 따뜻한 분위기를 자아낸다. 트루스 스모키 2ml와 바디미스트 블렌디크 1.80ml가 함께 제공되며, 메시지 카드도 증정된다. 향기는 우디한 톤으로, 고요하고 편안한 분위기를 연출한다. 심플한 디자인의 박스에 담겨 있어 깔끔하고 세련된 느낌을 준다."
466184,록시땅 핸드크림 75ml (6종 중 택1),29000,images/466184/main.jpg,images/466184/detail1.jpg; images/466184/detail2.jpg,향수・바디,,https://gift.kakao.com/product/466184,2025-11-23T22:52:22,"록시땅 핸드크림 75ml는 투명한 흰색 튜브에 담겨 있으며, 상단에는 짙은 파란색 뚜껑이 매트한 질감으로 마감되어 있습니다. 튜브 중앙에는 브랜드 로고와 제품 정보가 담긴 파란색 라벨이 부착되어 우아한 분위기를 자아냅니다. 용량은 75ml로, 원조 시어 버터를 주성분으로 함유하여 부드럽고 촉촉한 피부를 유지합니다. 멜팅 텍스처로 빠르게 흡수되어 끈적임 없이 사용할 수 있습니다. 각 향기별로 시어 버터 드라이 스킨, 버베나, 라벤더, 아몬드, 플뢰르 드 세리지, 로즈 퍼퓸드 등 다양한 향을 제공하여 사용자의 취향에 맞는 선택이 가능합니다. 심플한 디자인과 효율적인 성분으로 일상 속에서 편안한 스킨케어를 경험할 수 있는 제품입니다."
11016619,"[단독] '감성선물' 로에 스톤 디퓨저 빈티지 에디션 - 하쉬그린, 화이트셔츠",29000,images/11016619/main.jpg,images/11016619/detail1.jpg; images/11016619/detail2.jpg; images/11016619/detail3.jpg; images/11016619/detail4.jpg; images/11016619/detail5.jpg; images/11016619/detail6.jpg; images/11016619/detail7.jpg; images/11016619/detail8.jpg,향수・바디,,https://gift.kakao.com/product/11016619,2025-11-23T22:52:48,"이 '감성선물' 로에 스톤 디퓨저 빈티지 에디션은 하쉬그린과 화이트셔츠 향을 선택할 수 있는 제품입니다. 디퓨저는 은은한 광택을 띠는 검은색 스톤과 매트한 질감의 스틸 용기로 구성되어 있으며, 용기에는 'LOE' 로고가 선명하게 인쇄되어 있습니다. 용기는 원형으로, 뚜껑을 열면 내부에 프레그런스 오일을 떨어뜨릴 수 있는 공간이 마련되어 있습니다. 프레그런스 오일은 15ml 용량의 어두운 갈색 유리 병에 담겨 있으며, 병에는 'LOE' 로고가 부착되어 있습니다. 하쉬그린 향은 싱그러운 녹색 향과 꽃 향이 조화를 이루며, 화이트셔츠 향은 깨끗한 린넨 향과 비누 향이 어우러져 편안한 분위기를 자아냅니다. 제품은 정성스럽게 포장된 선물 박스에 담겨 있으며, 메시지 카드를 추가로 선택할 수 있습니다. 이 제품은 고급스러운 디자인과 편안한 향기로 일상을 향기롭게 만들어 줍니다."
12513740,[단독+선물포장] EMIS WAPPEN POINT MUFFLER 4종 택1,59000,images/12513740/main.jpg,images/12513740/detail1.jpg; images/12513740/detail2.jpg; images/12513740/detail3.jpg; images/12513740/detail4.jpg,패션・주얼리,,https://gift.kakao.com/product/12513740,2025-11-23T22:53:11,"EMIS WAPPEN POINT MUFFLER는 아이보리, 그레이, 네이비, 블랙 4가지 색상으로 제공되며, 각각 선명한 채도와 매트한 질감을 자랑합니다. 소재는 폴리에스터 49%, 나일론 35%, 울 15%, 폴리우레탄 1%로 구성되어 부드러운 터치감을 선사합니다. 무게는 약 190g으로 가볍고 편안합니다. 제품은 리브 텍스처의 직사각형 형태로 디자인되어 있으며, 양쪽 하단에는 EMIS 로고가 부착되어 있습니다. 선물 포장은 화이트 박스에 레드와 그린의 크리스마스 볼 디자인이 더해져 페스티벌한 분위기를 자아냅니다. 각 색상의 머플러는 고급스러운 패키지와 함께 제공되어 우아한 인상을 줍니다."
12345352,가나디 털 실내화 2size (룸슈즈/층간소음/겨울실내화/사무실/학생/직장인/방한),16800,images/12345352/main.jpg,images/12345352/detail1.jpg; images/12345352/detail2.jpg,패션・주얼리,,https://gift.kakao.com/product/12345352,2025-11-23T22:53:30,"가나디 털 실내화는 흰색과 회색의 부드러운 플러시 소재로 제작되어 따뜻하고 편안한 착용감을 제공합니다. 상품은 귀여운 강아지 얼굴 디자인으로 장식되어 있으며, 발바닥과 발등에 도톰한 충전재가 있어 안정감을 줍니다. 상품의 뒷면은 논슬립 소재로 미끄럼 방지에 탁월합니다. 상품은 S와 M 사이즈로 제공되며, S 사이즈는 가로 12cm, 세로 27cm, M 사이즈는 가로 12cm, 세로 30cm입니다. 각 사이즈는 220~250mm와 255~285mm의 권장 사이즈를 가집니다. 상품은 평소 착화감, 발 특징 등 개인에 따라 다르게 느껴질 수 있으며, 사이즈로 인한 교환/반품은 택배비가 발생합니다. 상품은 14세 이상 사용 가능하며, 물 온도 30°C에서 중성세제를 사용하여 세탁할 수 있습니다."
